measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,New Mexico,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00450960849932,0.0050116913844,0.00405832296955
Prevalence,New Mexico,Both,All Ages,Cannabis use disorders,Percent,2012,0.0107102529315,0.0119716001079,0.00949373955927
Prevalence,New Mexico,Both,All Ages,Other drug use disorders,Percent,2012,0.00174004083201,0.0018910289786,0.00159839224802
Prevalence,Alabama,Both,All Ages,Drug use disorders,Percent,2011,0.0276127721706,0.0295978730196,0.0256211843983
Prevalence,Alabama,Both,All Ages,Opioid use disorders,Percent,2011,0.0128882658941,0.0140399911663,0.0116990012119
Prevalence,Alabama,Both,All Ages,Cocaine use disorders,Percent,2011,0.00458080105047,0.00496566177715,0.00419246826887
Prevalence,Alabama,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00240743847337,0.0028586238307,0.00204594916424
Prevalence,Alabama,Both,All Ages,Cannabis use disorders,Percent,2011,0.00697483177662,0.00814194204454,0.0059461751987
Prevalence,Washington,Both,All Ages,Drug use disorders,Percent,2012,0.0337845669486,0.0356032136385,0.0322484219198
Prevalence,Washington,Both,All Ages,Opioid use disorders,Percent,2012,0.0137975615061,0.0149254503479,0.0126830347784
Prevalence,Washington,Both,All Ages,Cocaine use disorders,Percent,2012,0.00476897414723,0.00522856063306,0.00432197082371
Prevalence,Washington,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00233249273881,0.00281089752465,0.00195473998616
Prevalence,Washington,Both,All Ages,Cannabis use disorders,Percent,2012,0.0120924108646,0.0135123457542,0.0108058416348
Prevalence,Washington,Both,All Ages,Other drug use disorders,Percent,2012,0.00166686062314,0.00180562404485,0.00151935768117
Prevalence,District of Columbia,Both,All Ages,Drug use disorders,Percent,2013,0.0490472959825,0.0509521361695,0.0468156495686
Prevalence,District of Columbia,Both,All Ages,Opioid use disorders,Percent,2013,0.0107602744399,0.0121904815362,0.0094394414397
Prevalence,District of Columbia,Both,All Ages,Cocaine use disorders,Percent,2013,0.0187674730401,0.0194501601935,0.0181452899378
Prevalence,District of Columbia,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00225413868314,0.00280481482108,0.00172677966585
Prevalence,District of Columbia,Both,All Ages,Cannabis use disorders,Percent,2013,0.0170039676611,0.0186835551207,0.0155263265653
Prevalence,District of Columbia,Both,All Ages,Other drug use disorders,Percent,2013,0.00188464803637,0.00201538814316,0.00172827561522
Prevalence,Delaware,Both,All Ages,Cannabis use disorders,Percent,2010,0.0104286048182,0.0118115953002,0.00925013824645
Prevalence,Delaware,Both,All Ages,Other drug use disorders,Percent,2010,0.00142600993417,0.00154821245294,0.00130669949821
Prevalence,Alabama,Both,All Ages,Drug use disorders,Percent,2012,0.0278422154815,0.0296750777991,0.0259282594388
Prevalence,Alabama,Both,All Ages,Opioid use disorders,Percent,2012,0.0130482408119,0.0142179573434,0.0118444032349
Prevalence,Alabama,Both,All Ages,Cocaine use disorders,Percent,2012,0.0046107298188,0.00499675091057,0.00421737623543
Prevalence,Alabama,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00241029069533,0.00286629818516,0.00204588544879
Prevalence,Alabama,Both,All Ages,Cannabis use disorders,Percent,2012,0.00698485307512,0.00815290097622,0.00595432788712
Prevalence,New Jersey,Both,All Ages,Drug use disorders,Percent,2012,0.0292167743201,0.0310345571013,0.0275460032576
Prevalence,New Jersey,Both,All Ages,Opioid use disorders,Percent,2012,0.0137445362094,0.0149100734982,0.0128141195627
Prevalence,New Jersey,Both,All Ages,Cocaine use disorders,Percent,2012,0.00623062984029,0.00660135203838,0.00585375848712
Prevalence,New Jersey,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00123638068395,0.00160705429751,0.000951781434266
Prevalence,New Jersey,Both,All Ages,Cannabis use disorders,Percent,2012,0.00715275824028,0.00837787493545,0.00617323212291
Prevalence,New Jersey,Both,All Ages,Other drug use disorders,Percent,2012,0.00152589027923,0.00164924715132,0.00141196079579
Prevalence,South Carolina,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00250540125744,0.00297869991718,0.00219104097235
Prevalence,South Carolina,Both,All Ages,Cannabis use disorders,Percent,2011,0.00676810154627,0.00789885851695,0.0057910896993
Prevalence,South Carolina,Both,All Ages,Other drug use disorders,Percent,2011,0.00138174156116,0.00149978570208,0.00128460852827
Prevalence,United States,Both,All Ages,Drug use disorders,Percent,2011,0.0308347098776,0.0322824837099,0.0294283956164
Prevalence,United States,Both,All Ages,Opioid use disorders,Percent,2011,0.0127271998788,0.0137672376137,0.01164250636
Prevalence,United States,Both,All Ages,Cocaine use disorders,Percent,2011,0.0058843330339,0.00623519740737,0.00556245659834
Prevalence,United States,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00253872171154,0.00291993146428,0.00222746894521
Prevalence,United States,Both,All Ages,Cannabis use disorders,Percent,2011,0.00895493971888,0.00999643165131,0.00801577299469
Prevalence,United States,Both,All Ages,Other drug use disorders,Percent,2011,0.00147889849957,0.00159515357967,0.00136119744063
Prevalence,Arizona,Both,All Ages,Drug use disorders,Percent,2011,0.037211897327,0.0391347806725,0.0354324410013
Prevalence,Arizona,Both,All Ages,Opioid use disorders,Percent,2011,0.0168007735528,0.0182309387011,0.0154411962569
Prevalence,Arizona,Both,All Ages,Cocaine use disorders,Percent,2011,0.00494756570404,0.00539196411902,0.00451836454365
Prevalence,Arizona,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00526164095271,0.00582226776747,0.00477914663621
Prevalence,Arizona,Both,All Ages,Cannabis use disorders,Percent,2011,0.00976485304005,0.0109962204548,0.00867805849946
Prevalence,Arizona,Both,All Ages,Other drug use disorders,Percent,2011,0.00154475038964,0.00166549828378,0.0014153651191
Prevalence,District of Columbia,Both,All Ages,Drug use disorders,Percent,2011,0.048810764247,0.0505830942099,0.0469104029052
Prevalence,District of Columbia,Both,All Ages,Opioid use disorders,Percent,2011,0.0106159561141,0.0120407808389,0.00931371259997
Prevalence,District of Columbia,Both,All Ages,Cocaine use disorders,Percent,2011,0.0187371504522,0.0194330539256,0.0181262052293
Prevalence,District of Columbia,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00215002468224,0.00268116704214,0.00164948423063
Prevalence,District of Columbia,Both,All Ages,Cannabis use disorders,Percent,2011,0.017131229465,0.0188412642535,0.0156243118678
Prevalence,District of Columbia,Both,All Ages,Other drug use disorders,Percent,2011,0.00184291481452,0.00196759107801,0.00169059607322
Prevalence,Rhode Island,Both,All Ages,Drug use disorders,Percent,2011,0.0484199761791,0.0503967887236,0.0466101418514
Prevalence,Rhode Island,Both,All Ages,Opioid use disorders,Percent,2011,0.0165904758812,0.0176175209629,0.0152979537382
Prevalence,Rhode Island,Both,All Ages,Cocaine use disorders,Percent,2011,0.0140773020411,0.0146766143317,0.0136418831574
Prevalence,Rhode Island,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00568639805778,0.00619917677334,0.00517889754937
Prevalence,Rhode Island,Both,All Ages,Cannabis use disorders,Percent,2011,0.0123248591552,0.0138228582875,0.0110415810121
Prevalence,Rhode Island,Both,All Ages,Other drug use disorders,Percent,2011,0.00149960585473,0.00161662689765,0.00137682476363
Prevalence,District of Columbia,Both,All Ages,Drug use disorders,Percent,2012,0.0489481714608,0.0510835948998,0.0473123440385
Prevalence,District of Columbia,Both,All Ages,Opioid use disorders,Percent,2012,0.0106975544239,0.0121219754723,0.00938861719594
Prevalence,District of Columbia,Both,All Ages,Cocaine use disorders,Percent,2012,0.0187549965386,0.0194468221435,0.0181403461279
Prevalence,District of Columbia,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00220264862382,0.00274293909513,0.00168798307483
Prevalence,District of Columbia,Both,All Ages,Cannabis use disorders,Percent,2012,0.0170671183477,0.0187716073371,0.0155654779421
Prevalence,District of Columbia,Both,All Ages,Other drug use disorders,Percent,2012,0.00186428492634,0.00199220513761,0.0017096093494
Prevalence,Maine,Both,All Ages,Drug use disorders,Percent,2012,0.028551215463,0.0299515169551,0.0270534516311
Prevalence,Maine,Both,All Ages,Opioid use disorders,Percent,2012,0.0125624605156,0.0136456187796,0.0114026716928
Prevalence,Maine,Both,All Ages,Cocaine use disorders,Percent,2012,0.00319644948447,0.00349411557313,0.00283322790465
Prevalence,Maine,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00394651202989,0.00439935587422,0.0035205931393
Prevalence,Maryland,Both,All Ages,Cocaine use disorders,Percent,2012,0.00504920547899,0.00545049723532,0.00457138814554
Prevalence,Maryland,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00358472431386,0.0040413171039,0.00317298560708
Prevalence,Maryland,Both,All Ages,Cannabis use disorders,Percent,2012,0.00874128706929,0.00984299734976,0.00775185462159
Prevalence,Maryland,Both,All Ages,Other drug use disorders,Percent,2012,0.00131213721393,0.00142375075309,0.00120750629583
Prevalence,Montana,Both,All Ages,Drug use disorders,Percent,2013,0.0265729240963,0.0281472040906,0.0250031405375
Prevalence,Montana,Both,All Ages,Opioid use disorders,Percent,2013,0.00996337879679,0.0110421684011,0.00886187552413
Prevalence,Montana,Both,All Ages,Cocaine use disorders,Percent,2013,0.00377863771865,0.00420779327565,0.00342633647031
Prevalence,Montana,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00147620082445,0.00187761623159,0.0011313133119
Prevalence,Montana,Both,All Ages,Cannabis use disorders,Percent,2013,0.0106003440648,0.0118474115785,0.00956410242388
Prevalence,Montana,Both,All Ages,Other drug use disorders,Percent,2013,0.00133143559486,0.00144666479349,0.00122871496993
Prevalence,Georgia,Both,All Ages,Other drug use disorders,Percent,2013,0.00136169730865,0.00146933059519,0.00124173396436
Prevalence,Massachusetts,Both,All Ages,Drug use disorders,Percent,2011,0.0370113266524,0.0386973744183,0.0351262047054
Prevalence,Massachusetts,Both,All Ages,Opioid use disorders,Percent,2011,0.0180029874983,0.0194561541561,0.0166557377467
Prevalence,Massachusetts,Both,All Ages,Cocaine use disorders,Percent,2011,0.00613492037817,0.00658956625397,0.00574394916595
Prevalence,Massachusetts,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00224100760402,0.00271361093168,0.00189837991878
Prevalence,Massachusetts,Both,All Ages,Cannabis use disorders,Percent,2011,0.00992354126273,0.01121759139,0.00884685686291
Prevalence,Massachusetts,Both,All Ages,Other drug use disorders,Percent,2011,0.00174963549166,0.00190176780498,0.00159732358648
Prevalence,West Virginia,Both,All Ages,Other drug use disorders,Percent,2012,0.00160371311706,0.00173439017657,0.00146793342462
Prevalence,North Carolina,Both,All Ages,Opioid use disorders,Percent,2012,0.0119391919647,0.0130620821204,0.0108075698273
Prevalence,North Carolina,Both,All Ages,Cocaine use disorders,Percent,2012,0.00719069469199,0.00765408887093,0.00676531399775
Prevalence,North Carolina,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00163447098443,0.0020388709718,0.00128866359181
Prevalence,North Carolina,Both,All Ages,Cannabis use disorders,Percent,2012,0.00760413673003,0.00872906721067,0.00651757487531
Prevalence,North Carolina,Both,All Ages,Other drug use disorders,Percent,2012,0.00143175638677,0.00157150802059,0.00133317514737
Prevalence,Delaware,Both,All Ages,Drug use disorders,Percent,2013,0.0369607374268,0.0389306928725,0.0354952439372
Prevalence,Delaware,Both,All Ages,Opioid use disorders,Percent,2013,0.0175317050272,0.0187667468039,0.0162938097521
Prevalence,Delaware,Both,All Ages,Cocaine use disorders,Percent,2013,0.00711540319539,0.00749805187172,0.00673692653671
Prevalence,Delaware,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00158822068225,0.00199261692009,0.0012331756526
Prevalence,Delaware,Both,All Ages,Cannabis use disorders,Percent,2013,0.0103906676672,0.0116140561931,0.00911081511873
Prevalence,Delaware,Both,All Ages,Other drug use disorders,Percent,2013,0.00144510583386,0.00156272370874,0.00131805435621
Prevalence,New York,Both,All Ages,Drug use disorders,Percent,2012,0.0351941389592,0.0368909367283,0.0334431623233
Prevalence,New York,Both,All Ages,Opioid use disorders,Percent,2012,0.0120812065345,0.0133702899427,0.011021204864
Prevalence,New York,Both,All Ages,Cocaine use disorders,Percent,2012,0.00942503531866,0.00981860352083,0.00894788418878
Prevalence,New York,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00197416681619,0.00236782948003,0.00162288303448
Prevalence,New York,Both,All Ages,Cannabis use disorders,Percent,2012,0.0112008242432,0.0124103948364,0.00990252945775
Prevalence,New York,Both,All Ages,Other drug use disorders,Percent,2012,0.00144418615957,0.00154848608776,0.00131963075654
Prevalence,Ohio,Both,All Ages,Drug use disorders,Percent,2012,0.0353606113135,0.0373497479914,0.0337330227668
Prevalence,Ohio,Both,All Ages,Opioid use disorders,Percent,2012,0.0175017926661,0.0187859418308,0.0163202969693
Prevalence,Ohio,Both,All Ages,Cocaine use disorders,Percent,2012,0.00621138663171,0.00666994554635,0.00579537400223
Prevalence,Ohio,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00186184688006,0.00232845802566,0.00153848144404
Prevalence,Ohio,Both,All Ages,Cannabis use disorders,Percent,2012,0.0091617998485,0.0102339684408,0.0081425629665
Prevalence,Ohio,Both,All Ages,Other drug use disorders,Percent,2012,0.00156824231636,0.00169174223396,0.00143662358075
Prevalence,Pennsylvania,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00209735754883,0.00251137369373,0.00176171141481
Prevalence,Pennsylvania,Both,All Ages,Cannabis use disorders,Percent,2011,0.00723272883466,0.00822471613518,0.006272957463
Prevalence,Pennsylvania,Both,All Ages,Other drug use disorders,Percent,2011,0.00162823488927,0.0017939016398,0.00150097700269
Prevalence,North Carolina,Both,All Ages,Opioid use disorders,Percent,2013,0.012058857351,0.0131852267946,0.0109137285583
Prevalence,North Carolina,Both,All Ages,Cocaine use disorders,Percent,2013,0.00719936387096,0.00765565238005,0.00677338728015
Prevalence,North Carolina,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00164809484223,0.0020591566843,0.00129708222972
Prevalence,North Carolina,Both,All Ages,Cannabis use disorders,Percent,2013,0.00762485056793,0.00874491855586,0.00652798369993
Prevalence,North Carolina,Both,All Ages,Other drug use disorders,Percent,2013,0.00143527944639,0.00157559611276,0.00133723589294
Prevalence,Nevada,Both,All Ages,Drug use disorders,Percent,2011,0.0343371395344,0.0362046658641,0.032434895014
Prevalence,Nevada,Both,All Ages,Opioid use disorders,Percent,2011,0.0161350510351,0.0176099005359,0.0146177497916
Prevalence,Nevada,Both,All Ages,Cocaine use disorders,Percent,2011,0.00597176770191,0.00640352105279,0.0055720721135
Prevalence,Nevada,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00348600227931,0.00394499261375,0.00310337490228
Prevalence,Nevada,Both,All Ages,Cannabis use disorders,Percent,2011,0.00793782649005,0.00909814572896,0.00693685729567
Prevalence,Nevada,Both,All Ages,Other drug use disorders,Percent,2011,0.00169705125923,0.00186232277953,0.00156731451603
Prevalence,Georgia,Both,All Ages,Drug use disorders,Percent,2012,0.0280220445811,0.0296038485833,0.0263109322914
Prevalence,Georgia,Both,All Ages,Opioid use disorders,Percent,2012,0.0102873047379,0.0113236317508,0.00914841869325
Prevalence,Georgia,Both,All Ages,Cocaine use disorders,Percent,2012,0.00496558022426,0.00542883090202,0.00451301818849
Prevalence,Georgia,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00422803397919,0.00477980842713,0.00375998434253
Prevalence,Georgia,Both,All Ages,Cannabis use disorders,Percent,2012,0.00776558254442,0.00897687444167,0.00659968052163
Prevalence,Georgia,Both,All Ages,Other drug use disorders,Percent,2012,0.00135862966614,0.00146699956705,0.00123834693926
Prevalence,North Dakota,Both,All Ages,Drug use disorders,Percent,2012,0.0217073848453,0.0232966897927,0.0195986581174
Prevalence,North Dakota,Both,All Ages,Opioid use disorders,Percent,2012,0.00762964135233,0.00873131658037,0.00664023632893
Prevalence,North Dakota,Both,All Ages,Cocaine use disorders,Percent,2012,0.00381328097019,0.00426189064795,0.00332785781623
Prevalence,North Dakota,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00144488533485,0.00191230425068,0.00106725647848
Prevalence,North Dakota,Both,All Ages,Cannabis use disorders,Percent,2012,0.00802537479316,0.00909570494984,0.00685324640178
Prevalence,North Dakota,Both,All Ages,Other drug use disorders,Percent,2012,0.00118305957935,0.00128831298284,0.00108649242256
Prevalence,Louisiana,Both,All Ages,Cannabis use disorders,Percent,2011,0.00785789546253,0.00892408599443,0.00673541794721
Prevalence,Louisiana,Both,All Ages,Other drug use disorders,Percent,2011,0.00152136294986,0.00164859487347,0.00138967960906
Prevalence,Colorado,Both,All Ages,Drug use disorders,Percent,2011,0.0317103147721,0.0335222878509,0.0297165839077
Prevalence,Colorado,Both,All Ages,Opioid use disorders,Percent,2011,0.0102732092419,0.0114813684232,0.00919495389616
Prevalence,Colorado,Both,All Ages,Cocaine use disorders,Percent,2011,0.00835425400412,0.0088250187085,0.00783896720785
Prevalence,Colorado,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00192426995668,0.00234915919782,0.00159454346732
Prevalence,Colorado,Both,All Ages,Cannabis use disorders,Percent,2011,0.0103166564942,0.0115866983941,0.00909195521816
Prevalence,Colorado,Both,All Ages,Other drug use disorders,Percent,2011,0.00155989865053,0.00168627164988,0.00141039431576
Prevalence,Montana,Both,All Ages,Drug use disorders,Percent,2012,0.0263300822278,0.0278068318344,0.0249092953155
Prevalence,Montana,Both,All Ages,Opioid use disorders,Percent,2012,0.00985795070252,0.010930488643,0.00877067714886
Prevalence,Montana,Both,All Ages,Cocaine use disorders,Percent,2012,0.0036995054441,0.00412171387271,0.00335740482025
Prevalence,Montana,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00142516844845,0.00180947609976,0.00109248362806
Prevalence,New Mexico,Both,All Ages,Drug use disorders,Percent,2011,0.0370248657009,0.0389494515586,0.0351822820939
Prevalence,New Mexico,Both,All Ages,Opioid use disorders,Percent,2011,0.0155924473509,0.0169005994948,0.0139180004441
Prevalence,Arkansas,Both,All Ages,Drug use disorders,Percent,2012,0.0329588798688,0.0346279671229,0.0314228161227
Prevalence,Arkansas,Both,All Ages,Opioid use disorders,Percent,2012,0.0112242916152,0.0126942654705,0.0099884812192
Prevalence,North Dakota,Both,All Ages,Drug use disorders,Percent,2011,0.0211094932435,0.0226860370526,0.0191176655552
Prevalence,North Dakota,Both,All Ages,Opioid use disorders,Percent,2011,0.00733384572597,0.00839390321278,0.00638406944395
Prevalence,North Dakota,Both,All Ages,Cocaine use disorders,Percent,2011,0.00370301599085,0.00413776930329,0.00323376127867
Prevalence,North Dakota,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00137623711052,0.00181817072739,0.0010182394388
Prevalence,North Dakota,Both,All Ages,Cannabis use disorders,Percent,2011,0.00787356271237,0.00891679453363,0.00673018171961
Prevalence,North Dakota,Both,All Ages,Other drug use disorders,Percent,2011,0.00117175954413,0.00127536891061,0.00107657483896
Prevalence,Hawaii,Both,All Ages,Drug use disorders,Percent,2012,0.0232040244844,0.0246206291475,0.0217393187627
Prevalence,Hawaii,Both,All Ages,Opioid use disorders,Percent,2012,0.00747565378715,0.00835100561475,0.00665009104543
Prevalence,Hawaii,Both,All Ages,Cocaine use disorders,Percent,2012,0.00601983656178,0.00644315095143,0.00564928315439
Prevalence,Hawaii,Both,All Ages,Amphetamine use disorders,Percent,2012,0.0016769164198,0.00208831716447,0.00131721005946
Prevalence,Hawaii,Both,All Ages,Cannabis use disorders,Percent,2012,0.0071885715629,0.00809829874634,0.00624415690642
Prevalence,Hawaii,Both,All Ages,Other drug use disorders,Percent,2012,0.00127058314846,0.00138803248502,0.00115559652002
Prevalence,Idaho,Both,All Ages,Drug use disorders,Percent,2012,0.0292414606712,0.0309005751497,0.0275144238061
Prevalence,Idaho,Both,All Ages,Opioid use disorders,Percent,2012,0.0126590334516,0.0138165477264,0.0113320188808
Prevalence,Idaho,Both,All Ages,Cocaine use disorders,Percent,2012,0.00367499039697,0.00412311080661,0.00330437656313
Prevalence,Idaho,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00399789226616,0.00453386586847,0.00351512347954
Prevalence,Idaho,Both,All Ages,Cannabis use disorders,Percent,2012,0.00827711130115,0.00952294763609,0.00709908503008
Prevalence,Idaho,Both,All Ages,Other drug use disorders,Percent,2012,0.00129521828969,0.00141236788783,0.00118975253324
Prevalence,Indiana,Both,All Ages,Cocaine use disorders,Percent,2011,0.00407055271198,0.00443530004155,0.00366169607405
Prevalence,Indiana,Both,All Ages,Amphetamine use disorders,Percent,2011,0.0022682694431,0.00269198141409,0.00195366868672
Prevalence,Indiana,Both,All Ages,Cannabis use disorders,Percent,2011,0.00897692886052,0.0102178214011,0.00784755747088
Prevalence,Indiana,Both,All Ages,Other drug use disorders,Percent,2011,0.00147254444273,0.001604730032,0.00134266175699
Prevalence,Delaware,Both,All Ages,Drug use disorders,Percent,2012,0.0368837881564,0.0388328046163,0.0348414205276
Prevalence,Delaware,Both,All Ages,Opioid use disorders,Percent,2012,0.0174018802149,0.0186315764074,0.0161855495255
Prevalence,Delaware,Both,All Ages,Cocaine use disorders,Percent,2012,0.0071152022176,0.00750391004205,0.00673861688883
Prevalence,Delaware,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00153528335208,0.00192948546926,0.00118968126225
Prevalence,West Virginia,Both,All Ages,Drug use disorders,Percent,2012,0.042265815106,0.0439896101884,0.0404977719162
Prevalence,West Virginia,Both,All Ages,Opioid use disorders,Percent,2012,0.0244267037612,0.0259900763724,0.0230624492926
Prevalence,West Virginia,Both,All Ages,Cocaine use disorders,Percent,2012,0.00579711800783,0.00619290992463,0.00535347849833
Prevalence,West Virginia,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00300930395981,0.0034960937509,0.00265698159227
Prevalence,West Virginia,Both,All Ages,Cannabis use disorders,Percent,2012,0.00879810605198,0.0102110672229,0.00773715990756
Prevalence,North Carolina,Both,All Ages,Drug use disorders,Percent,2012,0.0291855232316,0.0307770049935,0.027569841494
Prevalence,California,Both,All Ages,Drug use disorders,Percent,2012,0.0311245324137,0.0329111012478,0.0295132556051
Prevalence,California,Both,All Ages,Opioid use disorders,Percent,2012,0.010082805091,0.0113149182224,0.00900070342242
Prevalence,California,Both,All Ages,Cocaine use disorders,Percent,2012,0.00487427617245,0.00529617589524,0.00454949325328
Prevalence,California,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00296610081674,0.00347356652854,0.00257234243342
Prevalence,California,Both,All Ages,Cannabis use disorders,Percent,2012,0.0123619646716,0.0137190697844,0.011181162366
Prevalence,California,Both,All Ages,Other drug use disorders,Percent,2012,0.00154085284674,0.00168261514677,0.00140147775417
Prevalence,Nebraska,Both,All Ages,Drug use disorders,Percent,2013,0.0193970555009,0.0207815399256,0.0175903054994
Prevalence,Nebraska,Both,All Ages,Opioid use disorders,Percent,2013,0.00645184688164,0.00742148999584,0.00568508052156
Prevalence,Nebraska,Both,All Ages,Cocaine use disorders,Percent,2013,0.00350021427686,0.00386195693914,0.00307888243751
Prevalence,Nebraska,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00143208020317,0.0018238368683,0.00110287936114
Prevalence,Nebraska,Both,All Ages,Cannabis use disorders,Percent,2013,0.00714683314537,0.00821254278825,0.0061361333116
Prevalence,Nebraska,Both,All Ages,Other drug use disorders,Percent,2013,0.0011727023592,0.0012860638344,0.00107643681714
Prevalence,Alabama,Both,All Ages,Other drug use disorders,Percent,2012,0.00138599727103,0.00151823601712,0.00128256565557
Prevalence,Arkansas,Both,All Ages,Drug use disorders,Percent,2013,0.0330785773571,0.0348481071962,0.0313284899633
Prevalence,Arkansas,Both,All Ages,Opioid use disorders,Percent,2013,0.0113015125064,0.0127775895758,0.0100560605856
Prevalence,Arkansas,Both,All Ages,Cocaine use disorders,Percent,2013,0.00640196272091,0.00687258339762,0.00598058623532
Prevalence,Arkansas,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00626087072167,0.00681790970188,0.00580819197236
Prevalence,Arkansas,Both,All Ages,Cannabis use disorders,Percent,2013,0.0087537596772,0.00999358007462,0.00776670034215
Prevalence,Arkansas,Both,All Ages,Other drug use disorders,Percent,2013,0.0012260165608,0.00132786609378,0.0011275080449
Prevalence,New Mexico,Both,All Ages,Cocaine use disorders,Percent,2013,0.00575717640906,0.00626963920263,0.00530467651703
Prevalence,New Mexico,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00453225318246,0.00504341184366,0.00407737253247
Prevalence,New Mexico,Both,All Ages,Cannabis use disorders,Percent,2013,0.0107319808265,0.0119977629207,0.00951042503738
Prevalence,New Mexico,Both,All Ages,Other drug use disorders,Percent,2013,0.0017519140102,0.00190299572135,0.00160899846179
Prevalence,South Dakota,Both,All Ages,Drug use disorders,Percent,2011,0.0190848538372,0.0206277791284,0.01723840004
Prevalence,South Dakota,Both,All Ages,Opioid use disorders,Percent,2011,0.0070203116905,0.00804572335879,0.00610178605963
Prevalence,South Dakota,Both,All Ages,Cocaine use disorders,Percent,2011,0.00355260482575,0.00390804942731,0.00314769551717
Prevalence,South Dakota,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00128385875259,0.00161116448331,0.000969237461393
Prevalence,South Dakota,Both,All Ages,Cannabis use disorders,Percent,2011,0.00639416337012,0.00760372244026,0.00540202316227
Prevalence,South Dakota,Both,All Ages,Other drug use disorders,Percent,2011,0.00114822007407,0.00124862416392,0.00105063650623
Prevalence,New Hampshire,Both,All Ages,Cannabis use disorders,Percent,2013,0.00715177247101,0.00828465240449,0.0061216605513
Prevalence,New Hampshire,Both,All Ages,Other drug use disorders,Percent,2013,0.00148575236721,0.00162147502903,0.00135790265616
Prevalence,Oregon,Both,All Ages,Drug use disorders,Percent,2012,0.0387462102732,0.04053584525,0.0368839276805
Prevalence,Oregon,Both,All Ages,Opioid use disorders,Percent,2012,0.0172989422601,0.0187464898352,0.0159356704449
Prevalence,Oregon,Both,All Ages,Cocaine use disorders,Percent,2012,0.00444752056294,0.00489670982815,0.004067293655
Prevalence,Oregon,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00539581549431,0.00588868342033,0.00495482670445
Prevalence,Oregon,Both,All Ages,Cannabis use disorders,Percent,2012,0.011197927091,0.0124203845272,0.0100528842802
Prevalence,Oregon,Both,All Ages,Other drug use disorders,Percent,2012,0.00152083106117,0.00163657576461,0.00139247187531
Prevalence,Florida,Both,All Ages,Opioid use disorders,Percent,2013,0.0132077375339,0.014196518886,0.0119375472116
Prevalence,Florida,Both,All Ages,Cocaine use disorders,Percent,2013,0.00673396893123,0.00709293220108,0.0063617022208
Prevalence,Florida,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00159767492707,0.00206812898139,0.00129865368149
Prevalence,Florida,Both,All Ages,Cannabis use disorders,Percent,2013,0.00729980855698,0.00820882749554,0.00638071679738
Prevalence,Florida,Both,All Ages,Other drug use disorders,Percent,2013,0.00152925472181,0.00164451359063,0.00141476090834
Prevalence,Minnesota,Both,All Ages,Drug use disorders,Percent,2012,0.0231747003488,0.024677090733,0.0215725797471
Prevalence,Minnesota,Both,All Ages,Opioid use disorders,Percent,2012,0.00752644695572,0.00822403012146,0.00657997050092
Prevalence,Minnesota,Both,All Ages,Cocaine use disorders,Percent,2012,0.0032853255772,0.00369734842424,0.0028820277542
Prevalence,Minnesota,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00337976197206,0.0038432989866,0.00298464338842
Prevalence,Minnesota,Both,All Ages,Cannabis use disorders,Percent,2012,0.00814971872715,0.00925415314723,0.00699129583629
Prevalence,Minnesota,Both,All Ages,Other drug use disorders,Percent,2012,0.00127920424638,0.00138550040033,0.00117083895512
